ACC Macro,Bangdiwala B,Bennett S,Conditional Entropy,Cross Entropy,F1 Micro,FNR Micro,FPR Micro,Gwet AC1,Hamming Loss,Joint Entropy,Kappa No Prevalence,Mutual Information,NIR,Overall ACC,Overall RACC,Overall RACCU,PPV Micro,Reference Entropy,Response Entropy,Standard Error,TNR Micro,TPR Micro,mark_1,mark_2,mark_3,mark_4,mark_5
0.937779426574707,0.9314597123147518,0.8755588531494141,0.17930832403354358,0.4533860980768951,0.937779426574707,0.062220573425292976,0.062220573425292976,0.9284327078100936,0.062220573425292976,0.6143126634322758,0.8755588531494141,0.11091757573450688,0.9104385375976562,0.937779426574707,0.8686523860524176,0.8693995751605144,0.937779426574707,0.4350043393987322,0.2902258997680505,0.00013619362235511596,0.937779426574707,0.937779426574707,0,0,0,0,1
0.8260707855224609,0.7913744908804041,0.6521415710449219,0.5306624251569769,0.5888702583575827,0.8260707855224609,0.17392921447753906,0.17392921447753906,0.7714825819222507,0.17392921447753906,1.1193108007067851,0.6521415710449219,0.04206381205131969,0.8583097457885742,0.8260707855224609,0.7611019071355258,0.7611201629206334,0.8260707855224609,0.5886483755498082,0.5727262372082966,0.0002137146606595247,0.8260707855224609,0.8260707855224609,0,1,0,0,0
0.9442253112792968,0.9363040062594978,0.8884506225585938,0.3048741783614032,0.3721012792082383,0.9442253112792968,0.055774688720703125,0.055774688720703125,0.9337245616893579,0.055774688720703125,0.6656185085791411,0.8884506225585938,0.17937990018280914,0.931382179260254,0.9442253112792968,0.8409017484536889,0.841558956717563,0.9442253112792968,0.3607443302177379,0.4842540785442123,0.00012938854007701767,0.9442253112792968,0.9442253112792968,0,0,1,0,0
0.9605998992919922,0.9585745865024512,0.9211997985839844,0.18352684631724064,0.2096559937556368,0.9605998992919922,0.03940010070800781,0.03940010070800781,0.9577324439351776,0.03940010070800781,0.3927984040979156,0.9211997985839844,0.04625540409820533,0.9669895172119141,0.9605998992919922,0.9321502151942695,0.932159423828125,0.9605998992919922,0.20927155778067488,0.22978225041544595,0.00010968805872269568,0.9605998992919922,0.9605998992919922,0,0,1,0,0
0.9316072463989258,0.9254536717657096,0.8632144927978516,0.2614998326688027,0.3408060134418405,0.9316072463989258,0.06839275360107422,0.06839275360107422,0.9227997637742564,0.06839275360107422,0.6019636858206359,0.8632144927978516,0.058550584484036876,0.9366855621337892,0.9316072463989258,0.8859004425430612,0.8859137865988487,0.9316072463989258,0.34046385315183314,0.32005041715283955,0.00014231834662964052,0.9316072463989258,0.9316072463989258,0,0,1,0,0
0.9697761535644532,0.9685913504516801,0.9395523071289062,0.1948742119323668,0.15304060834049654,0.9697761535644532,0.030223846435546875,0.030223846435546875,0.967714661404,0.030223846435546875,0.33241746394388183,0.9395523071289062,0.0774373062047688,0.9806909561157228,0.9697761535644532,0.935771957372708,0.9361477298953104,0.9697761535644532,0.13754325201151504,0.2723115181371356,9.652727217745742e-05,0.9697761535644532,0.9697761535644532,0,0,1,0,0
0.9494009017944336,0.9380813726834516,0.8988018035888672,0.2887932295269703,0.4882019578930354,0.9494009017944336,0.050599098205566406,0.050599098205566406,0.93557822222118,0.050599098205566406,0.7675387108920818,0.8988018035888672,0.2989473399718245,0.8969001770019531,0.9494009017944336,0.7847034749356679,0.7854346767530842,0.9494009017944336,0.4787454813651115,0.5877405694987948,0.00012357642419744098,0.9494009017944336,0.9494009017944336,0,0,0,0,1
0.8483409881591797,0.8274026881911917,0.6966819763183594,0.5951175331052413,0.4290772133977566,0.8483409881591797,0.1516590118408203,0.1516590118408203,0.8079916743109472,0.1516590118408203,0.9654518415605507,0.6966819763183594,0.05666306105111785,0.928813934326172,0.8483409881591797,0.7852254549361533,0.7898564361548779,0.8483409881591797,0.3703343084553096,0.6517805941563591,0.00020223613295095632,0.8483409881591797,0.8483409881591797,1,0,0,0,0
0.8757152557373047,0.8234790218020491,0.7514305114746094,0.5273895578995519,0.7426997209456652,0.8757152557373047,0.12428474426269533,0.12428474426269533,0.8034097295718747,0.12428474426269533,1.2246497420178035,0.7514305114746094,0.35119786903915673,0.8120040893554688,0.8757152557373047,0.6261732235434465,0.6322019090366666,0.8757152557373047,0.6972601841182516,0.8785874269387086,0.00018600721284958165,0.8757152557373047,0.8757152557373047,0,0,0,1,0
0.9881868362426758,0.9880761253519432,0.9763736724853516,0.014164285083828087,0.13423777592916952,0.9881868362426758,0.01181316375732422,0.01181316375732422,0.9879344427171975,0.01181316375732422,0.13534200176881506,0.9763736724853516,0.028671012554373945,0.9835224151611328,0.9881868362426758,0.9790117108677804,0.9790814862867592,0.9881868362426758,0.121177716684987,0.042835297638202034,6.091749836423128e-05,0.9881868362426758,0.9881868362426758,0,0,0,1,0
0.9876813888549804,0.9873731586346882,0.9753627777099608,0.07281928884407378,0.11138843902172099,0.9876813888549804,0.012318611145019531,0.012318611145019531,0.9872940179114004,0.012318611145019531,0.1841269774343592,0.9753627777099608,0.04636734004278162,0.9851741790771484,0.9876813888549804,0.9695118465788256,0.9695127113450326,0.9876813888549804,0.1113076885902855,0.11918662888685536,6.219116957804765e-05,0.9876813888549804,0.9876813888549804,0,0,0,1,0
1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,0,0,0,0,1
0.9609823226928712,0.9516124765730496,0.9219646453857422,0.21212366189758064,0.5253982106249627,0.9609823226928712,0.039017677307128906,0.039017677307128906,0.950649634534662,0.039017677307128906,0.7375210288000389,0.9219646453857422,0.3142855248161113,0.8813743591308594,0.9609823226928712,0.7906258427174179,0.7906259039668839,0.9609823226928712,0.5253973669024583,0.5264091867136921,0.00010917616169239988,0.9609823226928712,0.9609823226928712,0,0,0,0,1
0.7446937561035156,0.7287377126599107,0.4893875122070313,0.8166096205773229,0.5144150031663122,0.7446937561035156,0.2553062438964844,0.2553062438964844,0.6540962266534489,0.2553062438964844,1.01461727664141,0.4893875122070313,0.03778483064653715,0.9692764282226562,0.7446937561035156,0.7072077838529367,0.7380845875904924,0.7446937561035156,0.19800765606408705,0.8543944512238599,0.0002458436472764433,0.7446937561035156,0.7446937561035156,0,1,0,0,0
0.9591035842895508,0.9520879889688268,0.9182071685791016,0.22928006940330514,0.4200798979370339,0.9591035842895508,0.04089641571044922,0.04089641571044922,0.9509976434685068,0.04089641571044922,0.6480351815432934,0.9182071685791016,0.23081136345963785,0.9152336120605468,0.9591035842895508,0.8345031589924474,0.8345805917347207,0.9591035842895508,0.4187551121399884,0.46009143286294296,0.00011166441534508765,0.9591035842895508,0.9591035842895508,0,0,0,1,0
0.7133502960205078,0.6732101430929924,0.4267005920410156,0.5927542072642946,0.580907372867687,0.7133502960205078,0.2866497039794922,0.2866497039794922,0.6184251655879981,0.2866497039794922,1.1724377571323508,0.4267005920410156,0.024274180739569884,0.8617324829101562,0.7133502960205078,0.7511210857483093,0.7512280112005101,0.7133502960205078,0.5796835498680566,0.6170283880038645,0.00025495679301553597,0.7133502960205078,0.7133502960205078,1,0,0,0,0
0.9595060348510742,0.9585012846488854,0.9190120697021484,0.2445451125337819,0.12830640584268282,0.9595060348510742,0.04049396514892578,0.04049396514892578,0.9568243523400548,0.04049396514892578,0.3400184592152229,0.9190120697021484,0.049880343834902696,0.9877328872680664,0.9595060348510742,0.9371035105577904,0.9378890032608068,0.9595060348510742,0.09547334668144088,0.2944254563686846,0.00011113693712059758,0.9595060348510742,0.9595060348510742,0,0,1,0,0
0.7473564147949219,0.6623987140580773,0.4947128295898438,0.7679257456677439,0.8328208203618613,0.7473564147949219,0.2526435852050781,0.2526435852050781,0.5762746859148292,0.2526435852050781,1.401056383968592,0.4947128295898438,0.2040440397482016,0.8404922485351562,0.7473564147949219,0.5669011468708051,0.5962437853177107,0.7473564147949219,0.6331306383008481,0.9719697854159456,0.00024499512184879133,0.7473564147949219,0.7473564147949219,0,0,0,1,0
0.933856964111328,0.9317491936231956,0.8677139282226562,0.10681807895770527,0.4095750337113528,0.933856964111328,0.06614303588867188,0.06614303588867188,0.9281702735070874,0.06614303588867188,0.4563894976358548,0.8677139282226562,0.01686647817709261,0.9343252182006836,0.933856964111328,0.9196416578433856,0.92083095840826,0.933856964111328,0.3495714186781495,0.1236845571347979,0.0001401269467639722,0.933856964111328,0.933856964111328,0,1,0,0,0
0.8881492614746094,0.8867437872477929,0.7762985229492188,0.4986631334286071,0.18799764184086012,0.8881492614746094,0.11185073852539062,0.11185073852539062,0.8743317624568671,0.11185073852539062,0.5545366831542828,0.7762985229492188,0.0023554065403665336,0.993596076965332,0.8881492614746094,0.8846437583943043,0.8900478013547399,0.8881492614746094,0.055873549725675806,0.5010185399689735,0.00017770589037491578,0.8881492614746094,0.8881492614746094,0,1,0,0,0
0.7516021728515625,0.7283634065491529,0.503204345703125,0.7843157421821806,0.47346736188211797,0.7516021728515625,0.2483978271484375,0.2483978271484375,0.6708896878337701,0.2483978271484375,1.0722549911725858,0.503204345703125,0.003731154998936837,0.9496364593505859,0.7516021728515625,0.7375555051694391,0.7547555271466991,0.7516021728515625,0.2879392489904056,0.7880468971811174,0.0002436168513156902,0.7516021728515625,0.7516021728515625,0,0,1,0,0
0.9219121932983398,0.9173278542350166,0.8438243865966797,0.3890956590962271,0.2367898852934749,0.9219121932983398,0.07808780670166016,0.07808780670166016,0.9118198494586456,0.07808780670166016,0.5803053077738214,0.8438243865966797,0.055701057460704084,0.9706325531005859,0.9219121932983398,0.8835550101975969,0.8855485755270821,0.9219121932983398,0.1912096486775942,0.4447967165569312,0.00015127801172962332,0.9219121932983398,0.9219121932983398,0,1,0,0,0
0.946772575378418,0.9448804815057452,0.8935451507568359,0.2998927098352748,0.16925227270301724,0.946772575378418,0.05322742462158203,0.05322742462158203,0.9419490725961608,0.05322742462158203,0.4270282790205965,0.8935451507568359,0.06366936037479304,0.9825048446655272,0.946772575378418,0.9155637027906778,0.9169091175976972,0.946772575378418,0.12713556918532176,0.3635620702100678,0.0001265697661017941,0.946772575378418,0.946772575378418,0,1,0,0,0
0.8836545944213867,0.8701114814990819,0.7673091888427734,0.5078328140239816,0.3703900900273893,0.8836545944213867,0.11634540557861328,0.11634540557861328,0.8583560272600459,0.11634540557861328,0.8288709790358936,0.7673091888427734,0.07605462916867745,0.9416055679321288,0.8836545944213867,0.8180744693891029,0.8213932674157151,0.8836545944213867,0.32103816501191185,0.5838874431926591,0.00018078204918718969,0.8836545944213867,0.8836545944213867,0,0,0,1,0
0.9814825057983398,0.9805161066518596,0.9629650115966796,0.1165025731775486,0.1828169103367744,0.9814825057983398,0.01851749420166016,0.01851749420166016,0.9803142860698832,0.01851749420166016,0.2984339835621437,0.9629650115966796,0.09597939707426653,0.972454071044922,0.9814825057983398,0.9406377107879962,0.9406564713576699,0.9814825057983398,0.18193141038459512,0.21248197025181512,7.601018790957283e-05,0.9814825057983398,0.9814825057983398,0,0,0,0,1
0.9571552276611328,0.9545361230861864,0.9143104553222656,0.25509919277861764,0.2163880102837604,0.9571552276611328,0.04284477233886719,0.04284477233886719,0.9526337103654272,0.04284477233886719,0.44821592912069896,0.9143104553222656,0.11366757948321572,0.9702539443969728,0.9571552276611328,0.903700231689072,0.9045414506690576,0.9571552276611328,0.19311673634208126,0.36876677226183335,0.0001141772355184783,0.9571552276611328,0.9571552276611328,0,0,1,0,0
0.9905061721801758,0.9899724599940756,0.9810123443603516,0.041750827273633766,0.2171061416925749,0.9905061721801758,0.00949382781982422,0.00949382781982422,0.9898999286419808,0.00949382781982422,0.25769004676885016,0.9810123443603516,0.14022471285629245,0.9656124114990234,0.9905061721801758,0.9399529659167456,0.9399763113838162,0.9905061721801758,0.2159392194952164,0.1819755401299262,5.467498651579572e-05,0.9905061721801758,0.9905061721801758,0,0,0,0,1
0.9651041030883788,0.9642902534915818,0.9302082061767578,0.17030910885008002,0.12006270667669892,0.9651041030883788,0.034895896911621094,0.034895896911621094,0.9635912582823216,0.034895896911621094,0.28626454010135466,0.9302082061767578,0.008054266169802954,0.9844017028808594,0.9651041030883788,0.9583849572154576,0.9584483084368004,0.9651041030883788,0.11595543125127462,0.17836337501988295,0.00010346981667856921,0.9651041030883788,0.9651041030883788,0,1,0,0,0
0.9021492004394532,0.8910104292711362,0.8042984008789062,0.4618482772007116,0.36033754649743743,0.9021492004394532,0.09785079956054688,0.09785079956054688,0.8813703084857832,0.09785079956054688,0.7684876109706502,0.8042984008789062,0.1200890369698548,0.9451532363891602,0.9021492004394532,0.8212911619611987,0.8248424008488655,0.9021492004394532,0.3066393337699388,0.5819373141705664,0.000167517733973979,0.9021492004394532,0.9021492004394532,0,0,0,0,1
0.9192008972167968,0.905596976447235,0.8384017944335938,0.38042463195643295,0.4311319430519861,0.9192008972167968,0.08079910278320312,0.08079910278320312,0.9010021502004048,0.08079910278320312,0.8034731679752283,0.8384017944335938,0.1454195774378132,0.9139785766601562,0.9192008972167968,0.8156337132968474,0.8161702799279738,0.9192008972167968,0.4230485360187953,0.5258442093942461,0.00015365542738721385,0.9192008972167968,0.9192008972167968,0,0,1,0,0
0.9427413940429688,0.9397730410973136,0.8854827880859375,0.19023530631516292,0.276906430924962,0.9427413940429688,0.05725860595703125,0.05725860595703125,0.9379100629608098,0.05725860595703125,0.4638482021369564,0.8854827880859375,0.0242105287346566,0.952977180480957,0.9427413940429688,0.9221043899724464,0.9221881787525492,0.9427413940429688,0.27361289582179354,0.2144458350498196,0.00013099541329574262,0.9427413940429688,0.9427413940429688,0,0,1,0,0
0.9393472671508788,0.934462154925636,0.8786945343017578,0.2480639007480071,0.3033464039788745,0.9393472671508788,0.06065273284912109,0.06065273284912109,0.932412385830702,0.06065273284912109,0.5514080835852908,0.8786945343017578,0.056920281436402036,0.945953369140625,0.9393472671508788,0.8973941194708459,0.897394198546408,0.9393472671508788,0.30334418283728376,0.30498418218440915,0.00013457912211769526,0.9393472671508788,0.9393472671508788,0,0,1,0,0
0.9826393127441406,0.9809014422088864,0.9652786254882812,0.11094784456977942,0.28999577334745785,0.9826393127441406,0.017360687255859375,0.017360687255859375,0.9807294826574312,0.017360687255859375,0.4008194243110985,0.9652786254882812,0.19118610215554027,0.9491796493530272,0.9826393127441406,0.900889375809129,0.9008936785266995,0.9826393127441406,0.289871579741319,0.3021339467253197,7.364104459524428e-05,0.9826393127441406,0.9826393127441406,0,0,0,1,0
0.838287353515625,0.8327902468109352,0.67657470703125,0.6383187968001275,0.31071420174686204,0.838287353515625,0.161712646484375,0.161712646484375,0.8048999737095329,0.161712646484375,0.7616677906801833,0.67657470703125,0.024260497136204817,0.9831533432006836,0.838287353515625,0.8168122712941113,0.8288704494771082,0.838287353515625,0.12334899388005567,0.6625792939363323,0.00020759068667606918,0.838287353515625,0.838287353515625,0,1,0,0,0
0.9573650360107422,0.9532495392537615,0.9147300720214844,0.205120448941262,0.3116146812381849,0.9573650360107422,0.04263496398925781,0.04263496398925781,0.9522292481738226,0.04263496398925781,0.5166866594625341,0.9147300720214844,0.11415933885650048,0.9439487457275392,0.9573650360107422,0.8924891411297722,0.8924909564830159,0.9573650360107422,0.3115662105212719,0.3192797877977625,0.00011390981526093645,0.9573650360107422,0.9573650360107422,0,0,0,1,0
0.8651371002197266,0.8549621715317839,0.7302742004394531,0.5626747210590269,0.32565918916262704,0.8651371002197266,0.13486289978027344,0.13486289978027344,0.837942306296212,0.13486289978027344,0.7957255575497588,0.7302742004394531,0.03936086109124404,0.9619989395141602,0.8651371002197266,0.8262608439563337,0.8321906643122929,0.8651371002197266,0.23305083649073186,0.602035582150271,0.00019258751571952105,0.8651371002197266,0.8651371002197266,0,0,1,0,0
0.9209928512573242,0.9205085556637204,0.8419857025146484,0.3868814886621309,0.12527013506731485,0.9209928512573242,0.07900714874267578,0.07900714874267578,0.9145049680868484,0.07900714874267578,0.4179762953803128,0.8419857025146484,0.0003640941971956857,0.9968042373657228,0.9209928512573242,0.9214774016472802,0.924113916033548,0.9209928512573242,0.031094806718181905,0.3872455828593265,0.00015209002809140032,0.9209928512573242,0.9209928512573242,1,0,0,0,0
0.9639673233032228,0.9615529705375022,0.9279346466064452,0.18930044549890315,0.2328450672752691,0.9639673233032228,0.036032676696777344,0.036032676696777344,0.9608055057826556,0.036032676696777344,0.4207751578603244,0.9279346466064452,0.08226790575158963,0.962336540222168,0.9639673233032228,0.9192905504714872,0.9193300593947242,0.9639673233032228,0.23147471236142114,0.2715683512504928,0.00010507970253418324,0.9639673233032228,0.9639673233032228,0,0,0,1,0
0.9740390777587892,0.972722654294858,0.948078155517578,0.06497186583850396,0.28796952155351424,0.9740390777587892,0.025960922241210938,0.025960922241210938,0.9720915760174732,0.025960922241210938,0.3408201820140037,0.948078155517578,0.10297074425518586,0.9524612426757812,0.9740390777587892,0.929961071931757,0.930218139779754,0.9740390777587892,0.2758483161754997,0.16794261009368985,8.965771464315124e-05,0.9740390777587892,0.9740390777587892,0,0,0,1,0
1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,0,0,0,0,1
1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,0,0,0,0,1
0.9948034286499025,0.9947764965512134,0.9896068572998048,0.04592675619701493,0.02891381670302522,0.9948034286499025,0.005196571350097656,0.005196571350097656,0.9947522879782896,0.005196571350097656,0.07202191135587667,0.9896068572998048,0.015605156185209156,0.9973974227905272,0.9948034286499025,0.9902441471713246,0.9902546726266336,0.9948034286499025,0.026095155158861717,0.06153191238222409,4.053839032864884e-05,0.9948034286499025,0.9948034286499025,0,0,0,0,1
0.8096303939819336,0.7861699381727615,0.6192607879638672,0.6835910295349045,0.5081871238887286,0.8096303939819336,0.1903696060180664,0.1903696060180664,0.7423683805504698,0.1903696060180664,1.0077884779079596,0.6192607879638672,0.12697892845801395,0.9408159255981444,0.8096303939819336,0.7208014523566817,0.7389217458044186,0.8096303939819336,0.3241974483730551,0.8105699579929184,0.00022135106877996943,0.8096303939819336,0.8096303939819336,0,0,0,1,0
0.8564395904541016,0.8150358886556129,0.7128791809082031,0.5615422181422439,0.6500794529204834,0.8564395904541016,0.14356040954589844,0.14356040954589844,0.7873282353866675,0.14356040954589844,1.1254936309583017,0.7128791809082031,0.2883292656342299,0.8676118850708008,0.8564395904541016,0.6647279705412075,0.6750327661357005,0.8564395904541016,0.5639514128160579,0.8498714837764738,0.00019769929830268102,0.8564395904541016,0.8564395904541016,0,0,0,1,0
0.7949390411376953,0.7522054518072758,0.5898780822753906,0.6816309874772015,0.5582768350767338,0.7949390411376953,0.2050609588623047,0.2050609588623047,0.7201871229096822,0.2050609588623047,1.2067192336958263,0.5898780822753906,0.038410172037239065,0.8814811706542969,0.7949390411376953,0.7296070064767264,0.732850328386121,0.7949390411376953,0.5250882462186245,0.7200411595144406,0.00022763960388024176,0.7949390411376953,0.7949390411376953,0,0,0,0,1
